70 of networks used
1	100	0	10	100	100	100	100	72	100	100	0	100	100	1	
11	100	15	14	14	14	32	18	37	25	17	14	17	0	14	
0	0	2	0	0	0	0	0	0	0	17	18	18	0	0	
14	0	0	100	1	0	0	0	0	0	0	2	0	0	10	
100	60	40	0	100	40	60	0	60	40	100	40	0	51	100	
50	50	50	50	78	1	14	0	0	0	50	100	82	64	45	
100	100	100	100	100	100	100	100	100	100	31	100	100	100	100	
100	100	100	100	100	100	100	98	100	100	100	0	100	100	100	
0	0	100	0	0	0	0	0	0	100	0	0	0	0	0	
0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	
10	100	100	10	100	100	100	100	4	100	100	100	100	1	100	
8	12	8	0	10	91	34	1	17	100	2	100	8	18	8	
0	0	100	90	0	4	0	0	5	0	1	18	100	0	2	
74	91	27	32	0	38	71	71	12	71	84	72	100	100	84	
0	100	0	100	0	0	5	12	100	100	0	0	100	100	100	
