2-5 and 14-21
0 of networks used
2-5 and 14-23
1 of networks used
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	100	0	100	100	100	100	100	100	100	0	100	100	100	0	
0	0	100	0	100	100	100	0	100	100	0	100	100	100	100	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	100	0	0	0	100	0	100	0	100	0	0	
100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	
0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100	100	100	100	100	100	100	0	100	100	100	100	0	100	100	
0	100	0	100	0	100	0	100	100	100	100	0	100	100	100	
0	0	100	100	0	0	0	0	0	0	100	0	0	0	0	
0	0	0	100	100	100	0	0	0	0	100	100	100	0	100	
0	100	100	0	100	100	0	0	100	100	0	0	100	0	100	
100	100	100	0	100	100	0	0	0	0	100	0	0	100	0	
0	0	100	100	0	0	100	0	0	100	0	100	0	0	100	
2-6 and 14-29
57 of networks used
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	100	0	100	100	100	100	100	100	100	0	100	100	100	3	
0	0	100	0	3	100	1	0	100	1	22	100	100	100	100	
0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	
92	85	84	0	100	84	84	1	14	85	14	91	15	85	0	
100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	
0	100	0	0	3	100	0	3	0	0	0	1	0	0	19	
5	1	1	1	91	17	0	3	52	0	1	0	1	1	91	
100	100	100	100	100	100	100	1	100	100	100	100	8	100	100	
1	100	10	100	0	100	3	100	100	100	100	0	100	100	100	
29	31	100	91	43	29	33	1	0	29	100	29	35	84	29	
1	35	0	100	100	100	3	0	0	38	100	100	100	0	100	
0	8	7	0	7	52	42	0	7	7	42	0	100	0	7	
94	26	100	38	7	100	92	5	3	92	100	0	92	100	92	
3	0	100	100	0	0	94	0	5	5	0	100	31	1	100	
