5 of networks used
100	100	0	100	100	100	100	100	100	100	100	100	0	100	100	
0	80	100	0	0	100	0	100	0	0	0	0	0	100	0	
100	0	100	100	0	100	100	100	0	100	0	100	0	100	100	
0	0	0	80	0	0	0	0	0	0	100	0	0	0	100	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100	20	100	100	100	100	100	0	100	0	100	100	100	100	20	
100	100	100	100	100	100	100	100	100	0	100	100	100	100	100	
100	0	0	0	0	100	0	0	100	0	0	0	0	0	100	
0	100	100	0	0	100	100	0	100	100	100	100	100	100	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	20	0	0	100	0	0	0	0	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
0	0	100	100	100	100	100	0	100	0	100	100	100	100	0	
