5 of networks used
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	40	20	100	0	100	100	0	0	100	
100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	
100	100	0	0	0	100	0	0	100	0	100	0	100	0	0	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
100	100	0	20	100	0	0	100	0	0	0	100	100	0	100	
100	100	100	100	100	100	0	100	100	100	100	100	100	0	100	
100	100	0	20	0	100	0	0	100	0	100	100	100	0	0	
100	0	0	100	100	0	0	0	0	0	40	100	0	0	0	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
100	100	0	0	0	100	100	100	0	100	100	0	100	100	100	
0	100	0	0	100	0	0	0	0	0	0	0	100	0	0	
